,PAPER,TIME,trade_index,fiscal_index,monetary_index
3251,vietnamnet.vn,23/11/2017,10,9,48
3252,vietnamnet.vn,23/11/2018,16,1,19
3253,vietnamnet.vn,23/11/2019,8,1,1
3254,vietnamnet.vn,23/11/2020,34,12,15
3255,vietnamnet.vn,23/11/2021,8,0,4
3256,vietnamnet.vn,23/11/2022,8,11,6
3257,vietnamnet.vn,23/12/2010,0,0,0
3258,vietnamnet.vn,23/12/2011,3,0,0
3259,vietnamnet.vn,23/12/2012,0,0,0
3260,vietnamnet.vn,23/12/2013,10,0,0
3261,vietnamnet.vn,23/12/2014,6,33,0
3262,vietnamnet.vn,23/12/2015,0,0,0
3263,vietnamnet.vn,23/12/2016,0,0,0
3264,vietnamnet.vn,23/12/2017,27,4,9
3265,vietnamnet.vn,23/12/2018,0,6,0
3266,vietnamnet.vn,23/12/2019,25,7,10
3267,vietnamnet.vn,23/12/2020,25,0,0
3268,vietnamnet.vn,23/12/2021,82,2,0
3269,vietnamnet.vn,23/12/2022,39,35,46
3270,vietnamnet.vn,24/01/2011,4,0,0
3271,vietnamnet.vn,24/01/2012,0,0,0
3272,vietnamnet.vn,24/01/2013,1,1,0
3273,vietnamnet.vn,24/01/2014,0,0,0
3274,vietnamnet.vn,24/01/2015,8,0,0
3275,vietnamnet.vn,24/01/2016,0,0,0
3276,vietnamnet.vn,24/01/2017,15,4,4
3277,vietnamnet.vn,24/01/2018,90,38,21
3278,vietnamnet.vn,24/01/2019,12,3,4
3279,vietnamnet.vn,24/01/2020,60,15,0
3280,vietnamnet.vn,24/01/2021,7,0,0
3281,vietnamnet.vn,24/01/2022,11,12,56
3282,vietnamnet.vn,24/01/2023,9,15,54
3283,vietnamnet.vn,24/02/2011,0,0,0
3284,vietnamnet.vn,24/02/2012,0,0,0
3285,vietnamnet.vn,24/02/2013,0,0,0
3286,vietnamnet.vn,24/02/2014,36,2,0
3287,vietnamnet.vn,24/02/2015,12,12,100
3288,vietnamnet.vn,24/02/2016,90,22,196
3289,vietnamnet.vn,24/02/2017,32,6,31
3290,vietnamnet.vn,24/02/2018,5,12,48
3291,vietnamnet.vn,24/02/2019,0,0,0
3292,vietnamnet.vn,24/02/2020,46,21,65
3293,vietnamnet.vn,24/02/2021,3,0,48
3294,vietnamnet.vn,24/02/2022,13,12,0
3295,vietnamnet.vn,24/03/2011,0,0,0
3296,vietnamnet.vn,24/03/2012,0,0,0
3297,vietnamnet.vn,24/03/2015,26,9,49
3298,vietnamnet.vn,24/03/2016,47,0,18
3299,vietnamnet.vn,24/03/2017,4,2,6
3300,vietnamnet.vn,24/03/2018,32,1,0
3301,vietnamnet.vn,24/03/2019,48,24,32
3302,vietnamnet.vn,24/03/2020,56,32,3
3303,vietnamnet.vn,24/03/2022,17,3,3
3304,vietnamnet.vn,24/03/2023,2,0,0
3305,vietnamnet.vn,24/04/2011,0,0,0
3306,vietnamnet.vn,24/04/2012,9,0,0
3307,vietnamnet.vn,24/04/2013,0,0,0
3308,vietnamnet.vn,24/04/2014,41,19,18
3309,vietnamnet.vn,24/04/2015,0,0,0
3310,vietnamnet.vn,24/04/2016,3,0,0
3311,vietnamnet.vn,24/04/2017,8,0,0
3312,vietnamnet.vn,24/04/2018,167,32,0
3313,vietnamnet.vn,24/04/2019,36,0,9
3314,vietnamnet.vn,24/04/2020,25,8,0
3315,vietnamnet.vn,24/04/2021,10,0,0
3316,vietnamnet.vn,24/04/2022,19,4,12
3317,vietnamnet.vn,24/04/2023,94,13,30
3318,vietnamnet.vn,24/05/2011,8,0,0
3319,vietnamnet.vn,24/05/2012,0,0,0
3320,vietnamnet.vn,24/05/2013,0,0,1
3321,vietnamnet.vn,24/05/2014,0,0,0
3322,vietnamnet.vn,24/05/2015,4,0,0
3323,vietnamnet.vn,24/05/2016,51,0,0
3324,vietnamnet.vn,24/05/2017,14,2,4
3325,vietnamnet.vn,24/05/2019,13,5,17
3326,vietnamnet.vn,24/05/2021,117,31,15
3327,vietnamnet.vn,24/05/2022,35,16,9
3328,vietnamnet.vn,24/05/2023,21,12,152
3329,vietnamnet.vn,24/06/2011,0,0,0
3330,vietnamnet.vn,24/06/2012,2,0,9
3331,vietnamnet.vn,24/06/2013,3,0,12
3332,vietnamnet.vn,24/06/2014,27,0,0
3333,vietnamnet.vn,24/06/2015,31,0,0
3334,vietnamnet.vn,24/06/2016,13,0,12
3335,vietnamnet.vn,24/06/2017,4,0,0
3336,vietnamnet.vn,24/06/2018,0,0,2
3337,vietnamnet.vn,24/06/2019,18,4,15
3338,vietnamnet.vn,24/06/2020,18,16,6
3339,vietnamnet.vn,24/06/2021,35,10,151
3340,vietnamnet.vn,24/06/2022,113,46,58
3341,vietnamnet.vn,24/06/2023,0,16,104
3342,vietnamnet.vn,24/07/2011,0,0,0
3343,vietnamnet.vn,24/07/2012,32,0,0
3344,vietnamnet.vn,24/07/2013,24,0,0
3345,vietnamnet.vn,24/07/2014,0,0,1
3346,vietnamnet.vn,24/07/2015,0,0,0
3347,vietnamnet.vn,24/07/2016,9,6,0
3348,vietnamnet.vn,24/07/2017,51,22,60
3349,vietnamnet.vn,24/07/2018,84,4,81
3350,vietnamnet.vn,24/07/2019,32,18,19
3351,vietnamnet.vn,24/07/2020,24,0,0
3352,vietnamnet.vn,24/07/2021,19,13,8
3353,vietnamnet.vn,24/07/2022,32,0,2
3354,vietnamnet.vn,24/08/2011,98,17,73
3355,vietnamnet.vn,24/08/2012,6,0,0
3356,vietnamnet.vn,24/08/2013,0,0,0
3357,vietnamnet.vn,24/08/2015,40,6,12
3358,vietnamnet.vn,24/08/2016,36,7,4
3359,vietnamnet.vn,24/08/2017,88,17,44
3360,vietnamnet.vn,24/08/2018,103,19,56
3361,vietnamnet.vn,24/08/2019,15,0,0
3362,vietnamnet.vn,24/08/2020,4,0,0
3363,vietnamnet.vn,24/08/2021,92,50,161
3364,vietnamnet.vn,24/08/2022,14,1,0
3365,vietnamnet.vn,24/09/2011,198,25,35
3366,vietnamnet.vn,24/09/2012,0,0,0
3367,vietnamnet.vn,24/09/2013,23,0,13
3368,vietnamnet.vn,24/09/2014,16,0,0
3369,vietnamnet.vn,24/09/2015,12,0,0
3370,vietnamnet.vn,24/09/2016,0,0,0
3371,vietnamnet.vn,24/09/2017,1,0,1
3372,vietnamnet.vn,24/09/2018,81,4,20
3373,vietnamnet.vn,24/09/2019,14,4,0
3374,vietnamnet.vn,24/09/2020,19,8,9
3375,vietnamnet.vn,24/09/2021,10,0,0
3376,vietnamnet.vn,24/09/2022,119,26,371
3377,vietnamnet.vn,24/10/2012,0,0,0
3378,vietnamnet.vn,24/10/2013,0,6,3
3379,vietnamnet.vn,24/10/2014,50,32,126
3380,vietnamnet.vn,24/10/2015,0,0,0
3381,vietnamnet.vn,24/10/2016,6,0,0
3382,vietnamnet.vn,24/10/2017,17,6,56
3383,vietnamnet.vn,24/10/2018,0,1,0
3384,vietnamnet.vn,24/10/2019,0,0,0
3385,vietnamnet.vn,24/10/2020,34,6,0
3386,vietnamnet.vn,24/10/2022,32,4,8
3387,vietnamnet.vn,24/11/2010,252,90,144
3388,vietnamnet.vn,24/11/2011,6,0,0
3389,vietnamnet.vn,24/11/2012,0,0,0
3390,vietnamnet.vn,24/11/2013,45,32,7
3391,vietnamnet.vn,24/11/2014,0,0,0
3392,vietnamnet.vn,24/11/2015,0,2,2
3393,vietnamnet.vn,24/11/2016,16,0,24
3394,vietnamnet.vn,24/11/2017,4,1,14
3395,vietnamnet.vn,24/11/2019,28,18,35
3396,vietnamnet.vn,24/11/2020,283,38,53
3397,vietnamnet.vn,24/11/2021,4,0,0
3398,vietnamnet.vn,24/11/2022,33,7,38
3399,vietnamnet.vn,24/12/2010,4,0,6
3400,vietnamnet.vn,24/12/2011,0,0,0
3401,vietnamnet.vn,24/12/2012,8,2,2
3402,vietnamnet.vn,24/12/2013,3,0,1
3403,vietnamnet.vn,24/12/2014,12,8,6
3404,vietnamnet.vn,24/12/2015,29,80,64
3405,vietnamnet.vn,24/12/2016,2,0,6
3406,vietnamnet.vn,24/12/2017,6,0,0
3407,vietnamnet.vn,24/12/2018,0,6,6
3408,vietnamnet.vn,24/12/2019,26,21,51
3409,vietnamnet.vn,24/12/2020,21,0,0
3410,vietnamnet.vn,24/12/2021,92,15,96
3411,vietnamnet.vn,24/12/2022,5,0,3
3412,vietnamnet.vn,25/01/2011,0,0,0
3413,vietnamnet.vn,25/01/2012,0,0,0
3414,vietnamnet.vn,25/01/2013,0,0,0
3415,vietnamnet.vn,25/01/2014,0,6,26
3416,vietnamnet.vn,25/01/2015,0,0,0
3417,vietnamnet.vn,25/01/2016,20,40,180
3418,vietnamnet.vn,25/01/2017,0,0,0
3419,vietnamnet.vn,25/01/2018,4,0,0
3420,vietnamnet.vn,25/01/2019,46,22,132
3421,vietnamnet.vn,25/01/2020,0,0,0
3422,vietnamnet.vn,25/01/2021,6,0,16
3423,vietnamnet.vn,25/01/2022,17,0,4
3424,vietnamnet.vn,25/01/2023,20,8,61
3425,vietnamnet.vn,25/02/2011,16,20,150
3426,vietnamnet.vn,25/02/2012,9,0,0
3427,vietnamnet.vn,25/02/2013,4,4,12
3428,vietnamnet.vn,25/02/2014,2,0,0
3429,vietnamnet.vn,25/02/2015,2,0,0
3430,vietnamnet.vn,25/02/2016,89,90,200
3431,vietnamnet.vn,25/02/2017,0,0,0
3432,vietnamnet.vn,25/02/2018,0,0,0
3433,vietnamnet.vn,25/02/2019,73,8,108
3434,vietnamnet.vn,25/02/2020,35,26,54
3435,vietnamnet.vn,25/02/2021,7,4,24
3436,vietnamnet.vn,25/02/2022,12,0,0
3437,vietnamnet.vn,25/03/2011,0,0,0
3438,vietnamnet.vn,25/03/2012,0,0,0
3439,vietnamnet.vn,25/03/2013,0,0,0
3440,vietnamnet.vn,25/03/2014,2,0,2
3441,vietnamnet.vn,25/03/2015,2,0,0
3442,vietnamnet.vn,25/03/2016,17,0,2
3443,vietnamnet.vn,25/03/2017,2,8,4
3444,vietnamnet.vn,25/03/2018,82,24,0
3445,vietnamnet.vn,25/03/2019,31,5,20
3446,vietnamnet.vn,25/03/2020,36,25,40
3447,vietnamnet.vn,25/03/2021,4,0,0
3448,vietnamnet.vn,25/03/2022,11,16,6
3449,vietnamnet.vn,25/03/2023,22,12,25
3450,vietnamnet.vn,25/04/2011,6,0,2
3451,vietnamnet.vn,25/04/2012,0,0,0
3452,vietnamnet.vn,25/04/2013,0,6,6
3453,vietnamnet.vn,25/04/2014,12,0,0
3454,vietnamnet.vn,25/04/2015,0,0,0
3455,vietnamnet.vn,25/04/2016,1,0,0
3456,vietnamnet.vn,25/04/2017,8,3,0
3457,vietnamnet.vn,25/04/2018,38,12,0
3458,vietnamnet.vn,25/04/2019,4,0,0
3459,vietnamnet.vn,25/04/2020,44,6,8
3460,vietnamnet.vn,25/04/2021,32,12,42
3461,vietnamnet.vn,25/04/2022,25,0,8
3462,vietnamnet.vn,25/05/2011,24,0,48
3463,vietnamnet.vn,25/05/2012,10,6,2
3464,vietnamnet.vn,25/05/2013,7,0,0
3465,vietnamnet.vn,25/05/2015,0,0,0
3466,vietnamnet.vn,25/05/2016,0,0,0
3467,vietnamnet.vn,25/05/2017,20,10,21
3468,vietnamnet.vn,25/05/2018,0,0,0
3469,vietnamnet.vn,25/05/2019,11,2,3
3470,vietnamnet.vn,25/05/2020,24,36,12
3471,vietnamnet.vn,25/05/2021,19,8,34
3472,vietnamnet.vn,25/05/2022,124,88,214
3473,vietnamnet.vn,25/05/2023,44,20,65
3474,vietnamnet.vn,25/06/2011,0,0,0
3475,vietnamnet.vn,25/06/2012,43,28,115
3476,vietnamnet.vn,25/06/2013,14,12,30
3477,vietnamnet.vn,25/06/2014,8,6,16
3478,vietnamnet.vn,25/06/2016,20,0,0
3479,vietnamnet.vn,25/06/2017,6,0,0
3480,vietnamnet.vn,25/06/2019,156,0,198
3481,vietnamnet.vn,25/06/2020,9,0,0
3482,vietnamnet.vn,25/06/2021,27,22,181
3483,vietnamnet.vn,25/06/2022,26,4,16
3484,vietnamnet.vn,25/06/2023,13,4,24
3485,vietnamnet.vn,25/07/2011,0,0,0
3486,vietnamnet.vn,25/07/2012,5,0,4
3487,vietnamnet.vn,25/07/2013,4,0,0
3488,vietnamnet.vn,25/07/2015,0,0,0
3489,vietnamnet.vn,25/07/2016,22,2,4
3490,vietnamnet.vn,25/07/2017,24,7,30
3491,vietnamnet.vn,25/07/2018,45,52,228
3492,vietnamnet.vn,25/07/2019,32,13,178
3493,vietnamnet.vn,25/07/2020,42,0,3
3494,vietnamnet.vn,25/07/2021,16,8,0
3495,vietnamnet.vn,25/07/2022,16,28,218
3496,vietnamnet.vn,25/08/2011,10,4,8
3497,vietnamnet.vn,25/08/2012,4,0,0
3498,vietnamnet.vn,25/08/2014,0,0,0
3499,vietnamnet.vn,25/08/2015,11,1,4
3500,vietnamnet.vn,25/08/2016,4,0,0
3501,vietnamnet.vn,25/08/2017,24,6,12
3502,vietnamnet.vn,25/08/2018,72,6,73
3503,vietnamnet.vn,25/08/2019,32,8,8
3504,vietnamnet.vn,25/08/2020,19,10,63
3505,vietnamnet.vn,25/08/2021,32,6,78
3506,vietnamnet.vn,25/08/2022,11,5,24
3507,vietnamnet.vn,25/09/2011,6,0,0
3508,vietnamnet.vn,25/09/2012,0,0,0
3509,vietnamnet.vn,25/09/2013,15,60,72
3510,vietnamnet.vn,25/09/2014,0,0,0
3511,vietnamnet.vn,25/09/2015,3,10,0
3512,vietnamnet.vn,25/09/2016,0,0,0
3513,vietnamnet.vn,25/09/2017,1,0,1
3514,vietnamnet.vn,25/09/2018,32,4,48
3515,vietnamnet.vn,25/09/2019,136,39,120
3516,vietnamnet.vn,25/09/2020,56,10,22
3517,vietnamnet.vn,25/09/2021,90,41,16
3518,vietnamnet.vn,25/09/2022,28,76,84
3519,vietnamnet.vn,25/10/2011,0,0,0
3520,vietnamnet.vn,25/10/2012,6,2,8
3521,vietnamnet.vn,25/10/2013,112,72,108
3522,vietnamnet.vn,25/10/2014,4,3,0
3523,vietnamnet.vn,25/10/2015,10,12,0
3524,vietnamnet.vn,25/10/2016,0,20,0
3525,vietnamnet.vn,25/10/2017,72,21,48
3526,vietnamnet.vn,25/10/2018,4,48,0
3527,vietnamnet.vn,25/10/2019,22,2,8
3528,vietnamnet.vn,25/10/2020,13,64,0
3529,vietnamnet.vn,25/10/2021,15,3,6
3530,vietnamnet.vn,25/10/2022,21,24,18
3531,vietnamnet.vn,25/11/2010,2,0,0
3532,vietnamnet.vn,25/11/2011,0,0,0
3533,vietnamnet.vn,25/11/2013,26,0,24
3534,vietnamnet.vn,25/11/2014,6,0,0
3535,vietnamnet.vn,25/11/2015,8,18,0
3536,vietnamnet.vn,25/11/2016,9,4,18
3537,vietnamnet.vn,25/11/2017,2,0,30
3538,vietnamnet.vn,25/11/2019,11,3,2
3539,vietnamnet.vn,25/11/2020,11,9,3
3540,vietnamnet.vn,25/11/2021,42,10,126
3541,vietnamnet.vn,25/11/2022,22,12,45
3542,vietnamnet.vn,25/12/2010,4,0,0
3543,vietnamnet.vn,25/12/2012,0,0,0
3544,vietnamnet.vn,25/12/2013,9,0,0
3545,vietnamnet.vn,25/12/2015,0,0,0
3546,vietnamnet.vn,25/12/2016,12,0,0
3547,vietnamnet.vn,25/12/2017,4,0,36
3548,vietnamnet.vn,25/12/2018,53,14,100
3549,vietnamnet.vn,25/12/2019,2,0,0
3550,vietnamnet.vn,25/12/2020,22,18,0
3551,vietnamnet.vn,25/12/2021,29,6,30
3552,vietnamnet.vn,25/12/2022,14,5,47
3553,vietnamnet.vn,26/01/2011,0,0,0
3554,vietnamnet.vn,26/01/2012,0,0,0
3555,vietnamnet.vn,26/01/2013,12,0,0
3556,vietnamnet.vn,26/01/2014,0,0,0
3557,vietnamnet.vn,26/01/2015,0,0,0
3558,vietnamnet.vn,26/01/2016,0,0,0
3559,vietnamnet.vn,26/01/2017,2,0,0
3560,vietnamnet.vn,26/01/2018,26,9,117
3561,vietnamnet.vn,26/01/2019,0,0,32
3562,vietnamnet.vn,26/01/2020,12,0,0
3563,vietnamnet.vn,26/01/2021,12,0,0
3564,vietnamnet.vn,26/01/2022,44,6,28
3565,vietnamnet.vn,26/01/2023,49,24,57
3566,vietnamnet.vn,26/02/2011,0,0,0
3567,vietnamnet.vn,26/02/2012,0,0,0
3568,vietnamnet.vn,26/02/2013,0,0,0
3569,vietnamnet.vn,26/02/2014,0,0,0
3570,vietnamnet.vn,26/02/2015,5,0,0
3571,vietnamnet.vn,26/02/2016,4,0,0
3572,vietnamnet.vn,26/02/2017,4,4,6
3573,vietnamnet.vn,26/02/2018,28,0,24
3574,vietnamnet.vn,26/02/2019,34,2,1
3575,vietnamnet.vn,26/02/2020,42,9,33
3576,vietnamnet.vn,26/02/2021,28,6,36
3577,vietnamnet.vn,26/02/2022,47,3,42
3578,vietnamnet.vn,26/02/2023,15,1,2
3579,vietnamnet.vn,26/03/2011,0,0,0
3580,vietnamnet.vn,26/03/2012,0,0,0
3581,vietnamnet.vn,26/03/2013,1,0,0
3582,vietnamnet.vn,26/03/2014,2,0,0
3583,vietnamnet.vn,26/03/2015,0,0,0
3584,vietnamnet.vn,26/03/2017,2,0,0
3585,vietnamnet.vn,26/03/2018,3,0,4
3586,vietnamnet.vn,26/03/2019,8,0,0
3587,vietnamnet.vn,26/03/2020,55,18,8
3588,vietnamnet.vn,26/03/2021,79,31,37
3589,vietnamnet.vn,26/03/2022,26,0,48
3590,vietnamnet.vn,26/03/2023,4,4,12
3591,vietnamnet.vn,26/04/2011,0,0,0
3592,vietnamnet.vn,26/04/2012,9,0,0
3593,vietnamnet.vn,26/04/2013,0,3,0
3594,vietnamnet.vn,26/04/2014,0,0,8
3595,vietnamnet.vn,26/04/2015,0,0,0
3596,vietnamnet.vn,26/04/2016,0,0,0
3597,vietnamnet.vn,26/04/2017,11,0,0
3598,vietnamnet.vn,26/04/2018,12,9,12
3599,vietnamnet.vn,26/04/2019,23,13,6
3600,vietnamnet.vn,26/04/2020,6,0,0
3601,vietnamnet.vn,26/04/2021,0,0,0
3602,vietnamnet.vn,26/04/2022,39,41,118
3603,vietnamnet.vn,26/04/2023,30,6,6
3604,vietnamnet.vn,26/05/2011,0,0,0
3605,vietnamnet.vn,26/05/2012,0,0,0
3606,vietnamnet.vn,26/05/2014,16,2,0
3607,vietnamnet.vn,26/05/2015,0,0,6
3608,vietnamnet.vn,26/05/2016,4,0,0
3609,vietnamnet.vn,26/05/2017,48,0,22
3610,vietnamnet.vn,26/05/2018,24,6,90
3611,vietnamnet.vn,26/05/2019,0,0,0
3612,vietnamnet.vn,26/05/2020,110,8,39
3613,vietnamnet.vn,26/05/2021,8,2,2
3614,vietnamnet.vn,26/05/2022,63,36,18
3615,vietnamnet.vn,26/05/2023,0,0,0
3616,vietnamnet.vn,26/06/2011,45,0,0
3617,vietnamnet.vn,26/06/2012,51,0,12
3618,vietnamnet.vn,26/06/2013,41,0,108
3619,vietnamnet.vn,26/06/2014,60,12,24
3620,vietnamnet.vn,26/06/2016,6,0,0
3621,vietnamnet.vn,26/06/2018,51,0,0
3622,vietnamnet.vn,26/06/2019,0,0,0
3623,vietnamnet.vn,26/06/2020,10,5,13
3624,vietnamnet.vn,26/06/2021,2,6,78
3625,vietnamnet.vn,26/06/2022,16,1,0
3626,vietnamnet.vn,26/06/2023,18,0,0
3627,vietnamnet.vn,26/07/2011,0,0,3
3628,vietnamnet.vn,26/07/2012,2,15,27
3629,vietnamnet.vn,26/07/2013,0,0,0
3630,vietnamnet.vn,26/07/2014,0,0,0
3631,vietnamnet.vn,26/07/2015,2,0,0
3632,vietnamnet.vn,26/07/2016,20,3,12
3633,vietnamnet.vn,26/07/2017,12,15,23
3634,vietnamnet.vn,26/07/2018,28,14,31
3635,vietnamnet.vn,26/07/2019,43,0,0
3636,vietnamnet.vn,26/07/2020,41,10,4
3637,vietnamnet.vn,26/07/2021,77,44,46
3638,vietnamnet.vn,26/07/2022,24,20,24
3639,vietnamnet.vn,26/08/2011,262,0,160
3640,vietnamnet.vn,26/08/2012,0,0,0
3641,vietnamnet.vn,26/08/2013,0,4,0
3642,vietnamnet.vn,26/08/2014,32,0,0
3643,vietnamnet.vn,26/08/2015,10,22,48
3644,vietnamnet.vn,26/08/2016,10,3,12
3645,vietnamnet.vn,26/08/2017,4,4,3
3646,vietnamnet.vn,26/08/2018,51,0,0
3647,vietnamnet.vn,26/08/2019,18,2,9
3648,vietnamnet.vn,26/08/2020,35,2,22
3649,vietnamnet.vn,26/08/2021,44,18,54
3650,vietnamnet.vn,26/08/2022,119,37,60
3651,vietnamnet.vn,26/09/2011,4,10,16
3652,vietnamnet.vn,26/09/2012,0,0,0
3653,vietnamnet.vn,26/09/2014,0,0,0
3654,vietnamnet.vn,26/09/2015,0,0,0
3655,vietnamnet.vn,26/09/2016,0,0,0
3656,vietnamnet.vn,26/09/2017,2,0,0
3657,vietnamnet.vn,26/09/2018,30,5,56
3658,vietnamnet.vn,26/09/2019,6,0,0
3659,vietnamnet.vn,26/09/2020,30,6,0
3660,vietnamnet.vn,26/09/2021,30,48,258
3661,vietnamnet.vn,26/10/2011,0,0,0
3662,vietnamnet.vn,26/10/2012,16,0,0
3663,vietnamnet.vn,26/10/2013,0,0,0
3664,vietnamnet.vn,26/10/2014,0,0,0
3665,vietnamnet.vn,26/10/2015,0,0,0
3666,vietnamnet.vn,26/10/2016,30,0,50
3667,vietnamnet.vn,26/10/2017,24,20,78
3668,vietnamnet.vn,26/10/2018,54,11,12
3669,vietnamnet.vn,26/10/2019,10,8,42
3670,vietnamnet.vn,26/10/2020,11,0,0
3671,vietnamnet.vn,26/10/2021,41,1,3
3672,vietnamnet.vn,26/10/2022,10,10,6
3673,vietnamnet.vn,26/11/2010,0,0,0
3674,vietnamnet.vn,26/11/2011,0,0,0
3675,vietnamnet.vn,26/11/2012,0,0,0
3676,vietnamnet.vn,26/11/2013,20,0,0
3677,vietnamnet.vn,26/11/2014,16,0,0
3678,vietnamnet.vn,26/11/2015,7,4,5
3679,vietnamnet.vn,26/11/2016,12,8,34
3680,vietnamnet.vn,26/11/2017,0,0,0
3681,vietnamnet.vn,26/11/2018,0,12,0
3682,vietnamnet.vn,26/11/2019,9,4,18
3683,vietnamnet.vn,26/11/2020,60,18,18
3684,vietnamnet.vn,26/11/2021,16,24,60
3685,vietnamnet.vn,26/11/2022,14,2,6
3686,vietnamnet.vn,26/12/2010,0,0,0
3687,vietnamnet.vn,26/12/2011,1,0,0
3688,vietnamnet.vn,26/12/2012,1,0,0
3689,vietnamnet.vn,26/12/2013,60,24,120
3690,vietnamnet.vn,26/12/2015,35,16,40
3691,vietnamnet.vn,26/12/2016,7,0,5
3692,vietnamnet.vn,26/12/2017,12,0,30
3693,vietnamnet.vn,26/12/2018,0,0,0
3694,vietnamnet.vn,26/12/2019,0,0,0
3695,vietnamnet.vn,26/12/2020,3,16,40
3696,vietnamnet.vn,26/12/2021,27,8,18
3697,vietnamnet.vn,26/12/2022,0,12,50
3698,vietnamnet.vn,27/01/2011,0,0,0
3699,vietnamnet.vn,27/01/2012,0,0,0
3700,vietnamnet.vn,27/01/2013,0,0,0
3701,vietnamnet.vn,27/01/2014,6,1,0
3702,vietnamnet.vn,27/01/2015,1,0,0
3703,vietnamnet.vn,27/01/2017,1,0,0
3704,vietnamnet.vn,27/01/2018,6,0,9
3705,vietnamnet.vn,27/01/2019,0,0,0
3706,vietnamnet.vn,27/01/2020,16,0,0
3707,vietnamnet.vn,27/01/2021,33,7,159
3708,vietnamnet.vn,27/01/2022,58,14,100
3709,vietnamnet.vn,27/01/2023,18,10,25
3710,vietnamnet.vn,27/02/2012,0,0,0
3711,vietnamnet.vn,27/02/2013,0,0,0
3712,vietnamnet.vn,27/02/2014,12,8,0
3713,vietnamnet.vn,27/02/2015,1,0,0
3714,vietnamnet.vn,27/02/2017,36,0,56
3715,vietnamnet.vn,27/02/2018,0,0,0
3716,vietnamnet.vn,27/02/2019,36,32,94
3717,vietnamnet.vn,27/02/2020,53,0,36
3718,vietnamnet.vn,27/02/2021,18,6,32
3719,vietnamnet.vn,27/02/2022,10,2,2
3720,vietnamnet.vn,27/02/2023,17,2,8
3721,vietnamnet.vn,27/03/2011,0,0,0
3722,vietnamnet.vn,27/03/2012,0,0,0
3723,vietnamnet.vn,27/03/2013,8,0,0
3724,vietnamnet.vn,27/03/2014,0,3,0
3725,vietnamnet.vn,27/03/2015,224,3,80
3726,vietnamnet.vn,27/03/2016,0,0,0
3727,vietnamnet.vn,27/03/2017,30,0,0
3728,vietnamnet.vn,27/03/2018,30,4,18
3729,vietnamnet.vn,27/03/2019,74,28,24
3730,vietnamnet.vn,27/03/2020,101,10,96
3731,vietnamnet.vn,27/03/2021,6,0,0
3732,vietnamnet.vn,27/03/2022,40,2,42
3733,vietnamnet.vn,27/03/2023,12,0,48
3734,vietnamnet.vn,27/04/2012,18,6,4
3735,vietnamnet.vn,27/04/2013,4,0,0
3736,vietnamnet.vn,27/04/2014,6,0,0
3737,vietnamnet.vn,27/04/2015,0,0,4
3738,vietnamnet.vn,27/04/2016,0,0,0
3739,vietnamnet.vn,27/04/2017,0,0,0
3740,vietnamnet.vn,27/04/2018,18,15,8
3741,vietnamnet.vn,27/04/2019,0,0,0
3742,vietnamnet.vn,27/04/2020,52,30,2
3743,vietnamnet.vn,27/04/2021,36,12,34
3744,vietnamnet.vn,27/04/2022,20,25,30
3745,vietnamnet.vn,27/04/2023,31,4,40
3746,vietnamnet.vn,27/05/2011,0,0,0
3747,vietnamnet.vn,27/05/2012,36,9,32
3748,vietnamnet.vn,27/05/2013,0,4,0
3749,vietnamnet.vn,27/05/2014,17,0,0
3750,vietnamnet.vn,27/05/2015,10,0,0
3751,vietnamnet.vn,27/05/2016,0,0,0
3752,vietnamnet.vn,27/05/2017,19,0,0
3753,vietnamnet.vn,27/05/2018,6,0,0
3754,vietnamnet.vn,27/05/2019,2,4,8
3755,vietnamnet.vn,27/05/2020,20,8,4
3756,vietnamnet.vn,27/05/2021,9,8,72
3757,vietnamnet.vn,27/05/2022,19,20,39
3758,vietnamnet.vn,27/05/2023,78,120,324
3759,vietnamnet.vn,27/06/2011,0,0,0
3760,vietnamnet.vn,27/06/2012,9,3,11
3761,vietnamnet.vn,27/06/2013,18,0,128
3762,vietnamnet.vn,27/06/2014,0,0,0
3763,vietnamnet.vn,27/06/2015,48,0,27
3764,vietnamnet.vn,27/06/2016,12,0,18
3765,vietnamnet.vn,27/06/2017,121,46,84
3766,vietnamnet.vn,27/06/2018,55,20,102
3767,vietnamnet.vn,27/06/2019,29,2,2
3768,vietnamnet.vn,27/06/2020,8,0,54
3769,vietnamnet.vn,27/06/2021,30,10,30
3770,vietnamnet.vn,27/06/2022,23,0,81
3771,vietnamnet.vn,27/06/2023,42,12,90
3772,vietnamnet.vn,27/07/2011,2,0,2
3773,vietnamnet.vn,27/07/2012,0,0,0
3774,vietnamnet.vn,27/07/2013,6,0,0
3775,vietnamnet.vn,27/07/2014,0,0,0
3776,vietnamnet.vn,27/07/2015,2,0,0
3777,vietnamnet.vn,27/07/2016,0,0,0
3778,vietnamnet.vn,27/07/2017,6,16,116
3779,vietnamnet.vn,27/07/2018,96,13,53
3780,vietnamnet.vn,27/07/2019,29,8,54
3781,vietnamnet.vn,27/07/2020,15,1,6
3782,vietnamnet.vn,27/07/2021,16,12,26
3783,vietnamnet.vn,27/07/2022,4,0,16
3784,vietnamnet.vn,27/08/2012,16,12,24
3785,vietnamnet.vn,27/08/2013,0,0,0
3786,vietnamnet.vn,27/08/2014,16,0,8
3787,vietnamnet.vn,27/08/2015,32,0,2
